Image_0,Image_1,Image_2,Image_3,Image_4,Image_5,Image_6,Image_7,Image_8,Image_9,Image_10,Image_11,Image_12,Image_13,Image_14,Image_15,Image_16,Image_17,Image_18,Image_19,Image_20,Image_21,Image_22,Image_23,Image_24,Image_25,Image_26,Image_27,Image_28,Image_29,Image_30,Image_31,Image_32,Image_33,Image_34,Image_35,Image_36,Image_37,Image_38,Image_39,Image_40,Image_41,Image_42,Image_43,Image_44,Image_45,Image_46,Image_47,Image_48,Image_49
0.019738301634788513,0.040471386164426804,0.026189638301730156,0.004641395527869463,0.006826261058449745,-0.00411307904869318,0.008455292321741581,0.006198999937623739,-0.004201748874038458,0.01205386221408844,-0.017054429277777672,0.024753354489803314,0.01416316069662571,0.012397817336022854,0.008925541304051876,0.02168409898877144,0.014281706884503365,0.014833580702543259,0.014743405394256115,0.007079414092004299,0.012466846965253353,0.017419105395674706,0.023285379633307457,0.017230167984962463,0.021849248558282852,0.016140613704919815,0.026899434626102448,0.025748679414391518,0.009018965996801853,-0.0010776252020150423,0.004859383217990398,0.01744500920176506,0.0029886960983276367,-0.0005584926111623645,0.011203562840819359,0.0208280049264431,0.04604064300656319,0.02839468978345394,0.005919469054788351,-0.003931052517145872,0.008318970911204815,0.026522818952798843,0.024285219609737396,-0.005573044065386057,0.016687408089637756,0.021604161709547043,0.019471993669867516,0.008345752954483032,0.011514462530612946,0.0009078187867999077
0.002871425822377205,0.02365327812731266,0.02748893015086651,0.018868209794163704,0.02759496308863163,0.029201874509453773,0.03151518106460571,0.005210984498262405,0.01600850187242031,0.020954392850399017,0.023713652044534683,0.02900235541164875,0.027415018528699875,0.03767900541424751,0.02942771092057228,0.01378608774393797,0.007307515945285559,0.008777189068496227,0.00988744292408228,0.027015695348381996,0.018159065395593643,0.016148962080478668,0.01883803680539131,0.023324741050601006,0.020343299955129623,0.01850457675755024,0.03143450245261192,0.0037800578866153955,0.01883961819112301,0.011941341683268547,0.019872892647981644,0.011558933183550835,0.02198770083487034,0.0038214335218071938,0.027314363047480583,0.02480495721101761,0.009534675627946854,0.031580809503793716,0.003679756075143814,0.01929846964776516,0.016664184629917145,0.015776503831148148,0.02473589964210987,-0.0008902289555408061,0.012874634936451912,0.01065086480230093,0.0031345721799880266,0.0022650936152786016,0.02430759370326996,0.012118947692215443
0.009944631718099117,-0.0022837426513433456,-0.007744796108454466,0.010401199571788311,0.003416425082832575,0.006555322092026472,0.008910085074603558,-0.0009792507626116276,-0.007006134372204542,-0.002544598188251257,0.018548820167779922,0.00547042628750205,0.007265106309205294,0.00013595518248621374,0.007382855284959078,0.020975468680262566,0.011922788806259632,0.005157089326530695,-0.008080270141363144,0.005893252324312925,0.02182653360068798,0.0022243703715503216,0.0005239368183538318,-0.007928278297185898,-0.0009574462892487645,0.012627501972019672,-0.008176080882549286,-0.0021383424755185843,0.019938703626394272,0.012594847939908504,0.0024537004064768553,0.009814432822167873,0.00503858458250761,0.007553252391517162,0.005624500103294849,-0.0070998771116137505,-0.0006204549572430551,0.002344983397051692,0.013890680857002735,0.02111717313528061,-0.00565532548353076,-0.0009121982147917151,0.0016739546554163098,-0.0009274905896745622,0.02403874509036541,0.012583799660205841,0.006206943653523922,-0.0019955155439674854,0.019644977524876595,0.017939066514372826
0.014177861623466015,0.011961543001234531,0.001524597522802651,0.020512927323579788,0.0157741978764534,0.00230273324996233,0.012951971031725407,0.0030994999688118696,0.008880017325282097,0.002684463746845722,-0.008638638071715832,0.028742477297782898,0.018542475998401642,0.011776307597756386,-0.0016083151567727327,0.015705833211541176,0.0016618188237771392,0.004924905486404896,0.014704402536153793,0.012587711215019226,-0.003333194414153695,0.023847583681344986,-0.00455473642796278,0.006034559570252895,0.014799847267568111,0.015799151733517647,0.008856340311467648,-0.008831733837723732,0.014171737246215343,0.0035018695052713156,0.0180418211966753,0.014227373525500298,0.014692183583974838,-0.020201750099658966,0.014007698744535446,0.0010141542879864573,-0.021462367847561836,0.009513750672340393,0.021460464224219322,0.015117975883185863,0.031176457181572914,0.0063163177110254765,0.002084395382553339,-0.0047500478103756905,0.015120514668524265,0.01303087268024683,-0.018332745879888535,0.007599228993058205,0.006593531463295221,0.0006464173784479499
0.005922119133174419,-0.01284805964678526,-0.015183876268565655,0.015499826520681381,-0.0037920011673122644,-0.0036929079797118902,-0.006491999141871929,0.0034580540377646685,-0.00493262754753232,-0.0113163897767663,0.003506579203531146,0.011804946698248386,-0.006037379615008831,0.0018742391839623451,-0.013987884856760502,-0.007743400987237692,0.010589487850666046,-0.02078532613813877,-0.0041278935968875885,0.013395178131759167,-0.007054783869534731,-0.013031926937401295,0.019318148493766785,-0.0022454564459621906,-0.009834108874201775,-0.020487677305936813,-0.02588876150548458,0.0076297069899737835,-0.00100129924248904,-0.009868605062365532,0.011120880953967571,-0.004903985653072596,0.014464594423770905,0.009832030162215233,-0.012501773424446583,0.006934170611202717,-0.014358099550008774,-0.006219303701072931,0.013623062521219254,0.004287846852093935,0.0012670356081798673,-0.0057859886437654495,-0.002520589390769601,0.007815222255885601,-0.002632706193253398,-0.024365495890378952,-0.0276038758456707,-0.0029813097789883614,-0.007116622757166624,0.0015644717495888472
0.0015379268443211913,0.010451896116137505,0.011540764942765236,-0.015460353344678879,-0.0017543359426781535,-0.006985340733081102,-0.0206385999917984,-0.021226396784186363,-0.001157493214122951,-0.02363726682960987,-0.011017868295311928,0.00016435237193945795,0.007189164403825998,0.0010763118043541908,-0.0013271637726575136,-0.017612693831324577,-0.01180740725249052,-0.0007112662424333394,0.005749798379838467,-0.01945430412888527,-0.01049940288066864,-0.007581976242363453,-0.009437969885766506,0.005761170759797096,0.0006243685493245721,0.005479797255247831,0.007094142958521843,-0.008237047120928764,-0.0029707634821534157,-0.016779927536845207,-0.016863789409399033,-0.00903909932821989,-0.0007013399736024439,-0.006212229840457439,-0.00529345590621233,-0.004505936522036791,-0.007908171974122524,0.0032817022874951363,-0.004696069750934839,-0.02400941774249077,-0.003733039600774646,-0.011679948307573795,0.004600156098604202,0.002982550533488393,-0.010694042779505253,-0.012373412027955055,0.007503330707550049,-0.011382892727851868,-0.020045368000864983,-0.0012629153206944466
0.02742478996515274,0.03638570383191109,0.039029695093631744,0.028473366051912308,0.031073983758687973,0.03248446062207222,0.035102274268865585,0.03686891123652458,0.0231563039124012,0.028888581320643425,0.03056950494647026,0.028248710557818413,0.022947104647755623,0.040708865970373154,0.029401782900094986,0.040147148072719574,0.027435235679149628,0.03050432913005352,0.029954856261610985,0.025788847357034683,0.029314283281564713,0.03574545308947563,0.017094476148486137,0.035287171602249146,0.024419749155640602,0.04360198229551315,0.03322261571884155,0.02611561305820942,0.026662521064281464,0.03564579412341118,0.015211982652544975,0.02736928127706051,0.02188654989004135,0.032466184347867966,0.03845301643013954,0.03138222172856331,0.027046073228120804,0.023806678131222725,0.03122217208147049,0.02692692168056965,0.0331709124147892,0.03640536218881607,0.03633769229054451,0.032764315605163574,0.01877659745514393,0.026140641421079636,0.0243039820343256,0.03060109354555607,0.04081402346491814,0.028067583218216896
-0.03147560730576515,-0.015610392205417156,0.005751275457441807,0.00010659830877557397,0.005409614183008671,0.007714074570685625,-0.015052983537316322,-0.019097382202744484,0.011584591120481491,-0.014444290660321712,-0.022140607237815857,-0.007802829146385193,-0.010701476596295834,-0.0006271741585806012,-0.0029654575046151876,-0.019326291978359222,-0.0045511722564697266,0.002264606300741434,-0.0017129132756963372,-0.01242496632039547,-0.034382522106170654,-0.014165983535349369,-0.012173338793218136,-0.00014273733540903777,0.0031693095806986094,-0.008135972544550896,-0.0033818653319031,-0.017511632293462753,-0.002335556549951434,-0.02591581456363201,-0.016133921220898628,-0.014149840921163559,-0.021115273237228394,-0.011169851757586002,-0.0009209185373038054,0.0031962194480001926,-0.00773991271853447,-0.005107348319143057,-0.015700291842222214,-0.025348184630274773,-0.013291982933878899,-0.009628494270145893,-0.009219626896083355,0.000272779434453696,0.004899804014712572,-0.0004955610493198037,0.005823920480906963,-0.01191247720271349,-0.013316221535205841,-0.010260793380439281
0.03982884809374809,0.006552510429173708,0.008330751210451126,0.019697148352861404,0.00535360723733902,0.02381843701004982,0.018255745992064476,0.02878630720078945,0.01006487850099802,0.017432326450943947,0.02058066986501217,0.010706963017582893,0.011834275908768177,0.008442169055342674,0.010195988230407238,0.023114245384931564,0.03074284829199314,0.02945786900818348,0.029200784862041473,0.011166821233928204,0.019534366205334663,0.020283406600356102,0.03661477565765381,0.02136434242129326,0.011638651601970196,0.017348861321806908,0.015198958106338978,0.012849033810198307,0.0013197107473388314,0.03131549060344696,0.023599060252308846,0.008812960237264633,0.015893351286649704,0.02652599848806858,0.03744041174650192,0.008878032676875591,-0.0013320501893758774,0.01818636618554592,0.023257331922650337,0.035666804760694504,0.020941762253642082,0.0008598004351370037,0.018568020313978195,0.034734319895505905,0.03037160262465477,0.013379327021539211,0.00796164944767952,0.02889110893011093,0.007064959034323692,0.02537168562412262
-0.004579185042530298,-0.04036860167980194,-0.05036665126681328,-0.01644718460738659,-0.025657780468463898,-0.03012099862098694,-0.03172015771269798,-0.020270252600312233,-0.04443228617310524,-0.03204191103577614,-0.007537506986409426,-0.04872707650065422,-0.037565916776657104,-0.04477457329630852,-0.04941781237721443,-0.024905147030949593,-0.027486516162753105,-0.03487330302596092,-0.03687151521444321,-0.027616599574685097,-0.029645374044775963,-0.04380697384476662,-0.019886700436472893,-0.00392413092777133,-0.04954054206609726,-0.022523313760757446,-0.03835372254252434,-0.01690429262816906,-0.055445630103349686,-0.03469524160027504,-0.02978373132646084,-0.03349441662430763,-0.006593781523406506,-0.008795058354735374,-0.016435353085398674,-0.03681229054927826,-0.04414616897702217,-0.03499632701277733,-0.02643052488565445,-0.009522935375571251,-0.03768467530608177,-0.03754858672618866,-0.025302467867732048,-0.015461957082152367,-0.013775598257780075,-0.04746866971254349,-0.04334384948015213,-0.02784469909965992,-0.028724806383252144,-0.004087940324097872
-0.018367061391472816,-0.01982455514371395,-0.02771821618080139,-0.031078599393367767,-0.026013590395450592,-0.011331482790410519,-0.0024212882854044437,-0.016050469130277634,-0.03608674183487892,-0.01153254508972168,-0.014065642841160297,-0.027157224714756012,-0.0192259531468153,-0.029055563732981682,-0.01589355617761612,-0.011260786093771458,-0.012198423035442829,-0.02007896453142166,-0.012936233542859554,-0.013870893977582455,-0.004880407825112343,-0.0027444162406027317,-0.02398027665913105,-0.029205935075879097,-0.02360186167061329,-0.029969796538352966,-0.014343773946166039,-0.00079199334140867,-0.025822043418884277,-0.007439409848302603,-0.01834913343191147,-0.011694616638123989,-0.01481862273067236,-0.01744929328560829,-0.016097819432616234,-0.010566962882876396,-0.01717487908899784,-0.015191414393484592,-0.004329686984419823,0.002314426936209202,-0.022398239001631737,-0.02597661130130291,-0.007294579409062862,-0.006172470282763243,-0.026689406484365463,-0.024049915373325348,-0.0064230081625282764,-0.017304038628935814,-0.007123080547899008,-0.02044600062072277
0.020530851557850838,0.008171365596354008,0.025603683665394783,0.005871644709259272,0.011168448254466057,0.016281621530652046,0.02062579058110714,0.005491453688591719,0.01088269054889679,0.0251757875084877,0.02138030156493187,0.009914335794746876,0.020744789391756058,0.018541697412729263,0.013845283538103104,0.02136199362576008,0.011358699761331081,0.036940064281225204,0.016784600913524628,0.022922027856111526,0.010811392217874527,0.024534497410058975,0.01843373291194439,0.029259279370307922,0.004043993540108204,0.029103009030222893,0.015380360186100006,0.0032090952154248953,-0.0019137017661705613,0.014693989418447018,0.00878402404487133,0.007656420581042767,0.014376087114214897,0.013480635359883308,0.015630463138222694,0.007271956652402878,0.012569569051265717,-0.0041292100213468075,0.006531168706715107,0.009838682599365711,0.024812577292323112,0.0051445122808218,0.022366609424352646,0.02074986882507801,0.006192490458488464,0.025693567469716072,0.027839582413434982,0.012901462614536285,0.0015894543612375855,0.01798945665359497
-0.0010535899782553315,-0.005425093229860067,0.015171137638390064,-0.010532776825129986,0.01408739946782589,-0.002048332942649722,-0.0034749971237033606,-0.0037257743533700705,-0.0021250222343951464,-0.012797691859304905,0.0032345736399292946,-0.003839693497866392,-0.02006131410598755,0.00260580750182271,0.0029508734587579966,0.0028441858012229204,0.006028700619935989,-0.004748315550386906,0.004153896123170853,-0.01557345874607563,-0.0014174830866977572,0.005777206737548113,-0.018408464267849922,0.0025138442870229483,0.006358092185109854,-0.003064943477511406,-0.010320520028471947,0.00039461275446228683,0.012665343470871449,-0.00587825570255518,-0.007906901650130749,0.002768587553873658,-0.018396839499473572,-0.007335616275668144,-0.006624122615903616,-0.004075737204402685,-0.001771393115632236,-0.006464635021984577,-0.010035698302090168,-0.004692003596574068,-0.001979691907763481,-0.005957472138106823,0.000273023615591228,0.014554716646671295,-0.000741825788281858,0.012853357940912247,0.009179467335343361,0.0029015529435127974,0.008104683831334114,-0.010046632960438728
-0.009604966267943382,0.0002987173793371767,0.0014800139470025897,-0.028868097811937332,-0.008493292145431042,-0.017896652221679688,-0.010774092748761177,-0.01942884549498558,-0.02699422277510166,0.011112948879599571,-0.015782883390784264,-0.01967274397611618,-0.018972812220454216,-0.009044256061315536,-0.008698675781488419,0.004145489539951086,-0.020794369280338287,-0.002312024123966694,-0.013599297031760216,-0.008306262083351612,-0.00562217878177762,-0.003962716553360224,-0.016576461493968964,0.007174791302531958,-0.020200492814183235,-0.011524318717420101,-0.0007713665254414082,-0.013728410936892033,-0.004131268244236708,-0.001176641322672367,-0.029015447944402695,-0.005850539077073336,-0.016854286193847656,-0.02688445709645748,-0.014734696596860886,-0.013485942035913467,0.009204389527440071,-0.0016289032064378262,-0.02292599529027939,-0.013539239764213562,0.0006351579795591533,-0.0007466687820851803,-0.004799743182957172,-0.009558417834341526,-0.03637802600860596,-0.012018382549285889,-0.005984331946820021,-0.0022842350881546736,0.000691804161760956,-0.026606256142258644
-0.022216595709323883,-0.01897658407688141,-0.010273318737745285,0.00824990775436163,-0.00553151173517108,-0.005951326340436935,-0.01685934141278267,0.003575978334993124,-0.0049100895412266254,-0.024298449978232384,-0.0009454655228182673,-0.004716780968010426,-0.01988411508500576,-0.0020377091132104397,-0.018473342061042786,-0.016697915270924568,-0.015179120935499668,-0.011766142211854458,-0.008996858261525631,-0.018139824271202087,-0.013141763396561146,-0.025065883994102478,3.883504177792929e-06,0.005804513115435839,-0.021096274256706238,-0.023757826536893845,-0.02702900767326355,-0.00911642424762249,-0.012788183055818081,-0.009300912730395794,0.0068441117182374,-0.012062900699675083,0.006154406815767288,-0.0005044836434535682,-0.005348630249500275,-0.004601536318659782,-0.016875751316547394,-0.014337534084916115,-0.0017713804263621569,-0.009295597672462463,-0.0173333752900362,-0.016538653522729874,-0.014795184135437012,0.003428070107474923,-0.013103140518069267,-0.026035446673631668,-0.017128022387623787,-0.0076247514225542545,-0.025457100942730904,-0.0028391974046826363
0.010982496663928032,-0.013773120008409023,-0.0014967328170314431,-0.018355056643486023,-0.014693592675030231,-0.004103231243789196,-0.0071998098865151405,-0.007260319776833057,-0.0040375422686338425,0.0019787787459790707,0.001751651056110859,-0.00038717722054570913,-0.00015623460058122873,0.0021655717864632607,0.0038113421760499477,0.008890094235539436,0.004842831753194332,-0.02045830711722374,-0.016901612281799316,-0.011273231357336044,0.000389787950553,0.004889402538537979,-0.010631930083036423,-0.0019020532490685582,-0.01505949441343546,0.010499934665858746,-0.009258017875254154,-0.008945610374212265,-0.0011887903092429042,-0.0027295437175780535,-0.009597121737897396,0.0027669721748679876,-0.008970829658210278,0.0002214367123087868,-0.015422748401761055,-0.013046183623373508,-0.009572066366672516,-0.014184600673615932,-0.008538308553397655,0.003719502128660679,-0.0004081987135577947,-0.014303014613687992,-0.018194599077105522,-0.0010992181487381458,-0.014585159718990326,-0.0007375887944363058,-0.02552179992198944,0.0015919459983706474,0.006496662739664316,-0.007942823693156242
-0.0014915374340489507,0.011203507892787457,-0.0011695214780047536,0.005805856082588434,0.015405210666358471,0.012033956125378609,0.01916532963514328,0.004844462964683771,0.016459263861179352,0.003859015880152583,0.013646164909005165,0.011915394105017185,0.01946643553674221,0.0019292687065899372,0.011803493835031986,0.011776153929531574,0.007807503920048475,-0.0021305286791175604,-0.004852712620049715,0.010209128260612488,0.008640199899673462,0.00980472657829523,-0.008193472400307655,0.009415246546268463,0.011937245726585388,0.017033666372299194,0.007891018874943256,0.01727122627198696,0.02204636111855507,-0.003412754973396659,-0.0019127019913867116,0.015532518737018108,0.012852500192821026,0.014056731015443802,0.011846177279949188,-0.0036678449250757694,0.011572478339076042,0.00696485536172986,0.023027945309877396,0.012131007388234138,-0.0007532506715506315,0.011076579801738262,-0.0024288438726216555,0.023458626121282578,0.004315483849495649,0.01719917356967926,0.00234069861471653,0.009392162784934044,0.018030500039458275,0.011463869363069534
