Person_0,Person_1,Person_2,Person_3,Person_4,Person_5,Person_6,Person_7,Person_8,Person_9,Person_10,Person_11,Person_12,Person_13,Person_14,Person_15,Person_16,Person_17,Person_18,Person_19
-0.0009260521037504077,0.007249357178807259,-0.0005495010409504175,0.014180714264512062,-0.0009260521037504077,0.009000430814921856,-0.006123750004917383,0.014180714264512062,-0.0042732637375593185,0.016195107251405716,-0.00592866400256753,0.019284823909401894,-0.0009260521037504077,-0.0007017235038802028,-0.00592866400256753,0.019284823909401894,0.004723676014691591,0.006365168374031782,-0.00592866400256753,0.014180714264512062
0.01857711561024189,0.009837470017373562,0.008726256899535656,0.017847012728452682,0.01857711561024189,0.0018261504592373967,0.021461647003889084,0.017847012728452682,0.02026633732020855,0.008733555674552917,0.018878985196352005,0.0045809573493897915,0.01857711561024189,0.020602768287062645,0.018878985196352005,0.0045809573493897915,0.008649720810353756,0.0140214329585433,0.018878985196352005,0.017847012728452682
0.005755871534347534,0.00642406614497304,-0.0021108731161803007,0.00944726262241602,0.005755871534347534,0.0022567063570022583,-0.0028320245910435915,0.00944726262241602,-0.007746540941298008,0.004645438399165869,0.003914905246347189,0.005220538005232811,0.005755871534347534,0.0021522296592593193,0.003914905246347189,0.005220538005232811,0.006364704109728336,-0.0027962590102106333,0.003914905246347189,0.00944726262241602
0.025068551301956177,0.017086828127503395,0.015177242457866669,0.0011833629105240107,0.025068551301956177,0.006661242805421352,0.03197100758552551,0.0011833629105240107,0.022826295346021652,-0.00021268372074700892,0.02737121656537056,-0.006928251590579748,0.025068551301956177,0.008728857152163982,0.02737121656537056,-0.006928251590579748,0.017469430342316628,0.010415730066597462,0.02737121656537056,0.0011833629105240107
-0.0025926160160452127,0.0010712278308346868,0.0033093360252678394,-0.015162758529186249,-0.0025926160160452127,-0.012669228948652744,0.007093483582139015,-0.015162758529186249,-0.00426993053406477,-0.009894095361232758,0.012983443215489388,-0.005126386880874634,-0.0025926160160452127,-0.014445925131440163,0.012983443215489388,-0.005126386880874634,0.01114068366587162,-0.02138000912964344,0.012983443215489388,-0.015162758529186249
-0.01249469444155693,-0.0062127914279699326,-0.031064685434103012,-0.009813892655074596,-0.01249469444155693,-0.01971648633480072,-0.0179719477891922,-0.009813892655074596,-0.029866181313991547,-0.0054060183465480804,-0.013751850463449955,-0.01799916848540306,-0.01249469444155693,-0.013686315156519413,-0.013751850463449955,-0.01799916848540306,-0.02905469387769699,-0.01774085871875286,-0.013751850463449955,-0.009813892655074596
0.04797329381108284,0.04426201432943344,0.038850586861371994,0.0411410927772522,0.04797329381108284,0.04431590437889099,0.03736662119626999,0.0411410927772522,0.03469276800751686,0.04933278635144234,0.036300648003816605,0.04181625321507454,0.04797329381108284,0.04077908769249916,0.036300648003816605,0.04181625321507454,0.04547804966568947,0.03976307064294815,0.036300648003816605,0.0411410927772522
-0.012521081604063511,-0.02625085972249508,-0.03650955483317375,-0.011627400293946266,-0.012521081604063511,-0.030406149104237556,-0.011093215085566044,-0.011627400293946266,-0.013826441951096058,-0.011100532487034798,-0.016520768404006958,-0.025076763704419136,-0.012521081604063511,-0.013966171070933342,-0.016520768404006958,-0.025076763704419136,-0.029917705804109573,-0.006957199424505234,-0.016520768404006958,-0.011627400293946266
0.01395922526717186,0.02032196894288063,0.011922158300876617,0.022534634917974472,0.01395922526717186,0.009495322592556477,0.039943628013134,0.022534634917974472,0.031492821872234344,0.014110068790614605,0.026377586647868156,0.011518948711454868,0.01395922526717186,0.021349051967263222,0.026377586647868156,0.011518948711454868,0.012291365303099155,0.02881886065006256,0.026377586647868156,0.022534634917974472
-0.027364304289221764,-0.028310786932706833,-0.03414222225546837,-0.022744137793779373,-0.027364304289221764,-0.03935379162430763,-0.00948929600417614,-0.022744137793779373,-0.0162130706012249,-0.02503357082605362,-0.025185229256749153,-0.0296869408339262,-0.027364304289221764,-0.0272260382771492,-0.025185229256749153,-0.0296869408339262,-0.024229679256677628,-0.020831460133194923,-0.025185229256749153,-0.022744137793779373
-0.032773833721876144,-0.030106620863080025,-0.025369931012392044,-0.02016463503241539,-0.032773833721876144,-0.028690524399280548,-0.026561975479125977,-0.02016463503241539,-0.026466237381100655,-0.019263653084635735,-0.022919751703739166,-0.014116231352090836,-0.032773833721876144,-0.03555510193109512,-0.022919751703739166,-0.014116231352090836,-0.02000615745782852,-0.028711827471852303,-0.022919751703739166,-0.02016463503241539
0.016070261597633362,0.031083764508366585,0.011218533851206303,0.02796861156821251,0.016070261597633362,0.02069307304918766,0.03046775422990322,0.02796861156821251,0.022812962532043457,0.01804410293698311,0.029146503657102585,0.020921112969517708,0.016070261597633362,0.02577344886958599,0.029146503657102585,0.020921112969517708,0.008708562701940536,0.031735531985759735,0.029146503657102585,0.02796861156821251
-0.013708539307117462,0.0019212777260690928,-0.01486159861087799,-0.005060799885541201,-0.013708539307117462,-0.013659011572599411,0.0012473994866013527,-0.005060799885541201,-0.00705321878194809,-0.013100333511829376,-0.0019988541025668383,-0.0019203658448532224,-0.013708539307117462,-0.013393132016062737,-0.0019988541025668383,-0.0019203658448532224,-0.015978774055838585,-0.00575641356408596,-0.0019988541025668383,-0.005060799885541201
-0.018141714856028557,-0.011956817470490932,-0.0188992191106081,-0.0030983486212790012,-0.018141714856028557,-0.004909325856715441,-0.01881752908229828,-0.0030983486212790012,-0.010459830053150654,0.0033324547111988068,-0.0176203865557909,-0.013453924097120762,-0.018141714856028557,0.0072762686759233475,-0.0176203865557909,-0.013453924097120762,-0.02487039938569069,0.006090894341468811,-0.0176203865557909,-0.0030983486212790012
-0.007553550414741039,-0.013356511481106281,-0.015058876015245914,-0.007941462099552155,-0.007553550414741039,-0.023754803463816643,0.0005301657365635037,-0.007941462099552155,-0.006736556999385357,-0.012038144282996655,-0.004530956503003836,-0.007402255665510893,-0.007553550414741039,-0.014632496051490307,-0.004530956503003836,-0.007402255665510893,-0.008074380457401276,-0.01602831669151783,-0.004530956503003836,-0.007941462099552155
-0.0030478080734610558,0.004502788186073303,0.017018502578139305,-0.003967457450926304,-0.0030478080734610558,0.012695622630417347,-0.010979129001498222,-0.003967457450926304,-0.0008541527786292136,0.0021243784576654434,-0.006634141784161329,0.003373220795765519,-0.0030478080734610558,-0.0033716042526066303,-0.006634141784161329,0.003373220795765519,0.008734715171158314,-0.005191141273826361,-0.006634141784161329,-0.003967457450926304
0.021638117730617523,0.014049756340682507,0.011415812186896801,0.013656958006322384,0.021638117730617523,0.009066416881978512,0.015166766941547394,0.013656958006322384,0.008246532641351223,0.011323461309075356,0.022946247830986977,0.01124623417854309,0.021638117730617523,0.01591183990240097,0.022946247830986977,0.01124623417854309,0.015168067067861557,0.00720471516251564,0.022946247830986977,0.013656958006322384
-0.025266461074352264,-0.011408824473619461,-0.015532342717051506,-0.027601981535553932,-0.025266461074352264,-0.01722223311662674,-0.014254077337682247,-0.027601981535553932,-0.019799677655100822,-0.00457987142726779,-0.019793126732110977,-0.020375682041049004,-0.025266461074352264,-0.026173245161771774,-0.019793126732110977,-0.020375682041049004,-0.015900319442152977,-0.02002870664000511,-0.019793126732110977,-0.027601981535553932
0.010621150024235249,0.010444884188473225,0.0030594507697969675,-0.003911808133125305,0.010621150024235249,-0.0009147248929366469,0.013529293239116669,-0.003911808133125305,0.002179964678362012,0.014936216175556183,0.01767338067293167,0.0005271672271192074,0.010621150024235249,-0.006086878478527069,0.01767338067293167,0.0005271672271192074,0.01182063203305006,-0.0010728469351306558,0.01767338067293167,-0.003911808133125305
-0.02524007298052311,-0.03195527195930481,-0.024133658036589622,-0.025218889117240906,-0.02524007298052311,-0.018449563533067703,-0.03768874704837799,-0.025218889117240906,-0.029012862592935562,-0.028429953381419182,-0.028828542679548264,-0.022024957463145256,-0.02524007298052311,-0.0187503844499588,-0.028828542679548264,-0.022024957463145256,-0.03318668529391289,-0.02562122419476509,-0.028828542679548264,-0.025218889117240906
0.007560147438198328,0.003915180917829275,0.021371766924858093,-0.0059773740358650684,0.007560147438198328,0.011078976094722748,0.009167170152068138,-0.0059773740358650684,0.014559763483703136,-0.005465028807520866,0.010817327536642551,6.964978820178658e-05,0.007560147438198328,0.003741414751857519,0.010817327536642551,6.964978820178658e-05,0.016397204250097275,0.0023982268758118153,0.010817327536642551,-0.0059773740358650684
-0.009433692321181297,-0.010398668237030506,-0.011738032102584839,-0.011974388733506203,-0.009433692321181297,-0.007858880795538425,-0.0037145158275961876,-0.011974388733506203,0.0007408212986774743,-0.004622490145266056,-0.009273887611925602,-0.017661523073911667,-0.009433692321181297,-0.001266017439775169,-0.009273887611925602,-0.017661523073911667,-0.015272675082087517,0.004977073520421982,-0.009273887611925602,-0.011974388733506203
0.0046442789025604725,0.004684352315962315,0.009133964776992798,0.0063865589909255505,0.0046442789025604725,0.003292679786682129,-0.0016332796076312661,0.0063865589909255505,0.0042532640509307384,-0.000634772761259228,0.00876382365822792,0.008609992451965809,0.0046442789025604725,0.006609943695366383,0.00876382365822792,0.008609992451965809,0.00791093148291111,-0.0007467282703146338,0.00876382365822792,0.0063865589909255505
-0.02797122672200203,-0.030925309285521507,-0.019767241552472115,-0.03624396771192551,-0.02797122672200203,-0.023807592689990997,-0.023729950189590454,-0.03624396771192551,-0.02463959902524948,-0.0250073429197073,-0.03396892547607422,-0.03142711892724037,-0.02797122672200203,-0.03214351460337639,-0.03396892547607422,-0.03142711892724037,-0.021823711693286896,-0.027561213821172714,-0.03396892547607422,-0.03624396771192551
-0.008714620023965836,-0.02136513590812683,-0.0034129067789763212,-0.0154770128428936,-0.008714620023965836,0.0040680100210011005,-0.019488625228405,-0.0154770128428936,0.0029182860162109137,-3.029923391295597e-05,-0.026576312258839607,-0.013531843200325966,-0.008714620023965836,-0.006363403517752886,-0.026576312258839607,-0.013531843200325966,-0.006364704109728336,0.011251932010054588,-0.026576312258839607,-0.0154770128428936
-0.003108830191195011,-0.020269149914383888,0.0022867792285978794,0.011849996633827686,-0.003108830191195011,-0.00408780574798584,-0.0161331444978714,0.011849996633827686,0.00042624305933713913,-0.016968799754977226,-0.004097071010619402,-0.004470572806894779,-0.003108830191195011,0.005367247387766838,-0.004097071010619402,-0.004470572806894779,-0.009002771228551865,-0.008000778965651989,-0.004097071010619402,0.011849996633827686
-0.002943905536085367,0.00324504473246634,-0.002816141350194812,-0.008779472671449184,-0.002943905536085367,-0.0021857719402760267,0.003764847991988063,-0.008779472671449184,-0.0063332305289804935,-0.00015018993872217834,-0.00032023893436416984,-0.0070451293140649796,-0.002943905536085367,-0.0029884674586355686,-0.00032023893436416984,-0.0070451293140649796,-0.0026756601873785257,-0.005057348869740963,-0.00032023893436416984,-0.008779472671449184
-0.005729483440518379,-0.018816636875271797,-0.010731915012001991,-0.012707648798823357,-0.005729483440518379,-0.013296090997755527,-0.007187437266111374,-0.012707648798823357,-0.0005954069783911109,-0.011743091978132725,-0.007445606868714094,-0.014362973161041737,-0.005729483440518379,-0.00525064067915082,-0.007445606868714094,-0.014362973161041737,-0.014252752996981144,-0.005763103254139423,-0.007445606868714094,-0.012707648798823357
-0.0027146602515131235,-0.013435740023851395,-0.0040968032553792,-0.0021686803083866835,-0.0027146602515131235,-0.007740106899291277,-0.018320918083190918,-0.0021686803083866835,-0.016946392133831978,-0.013270808383822441,-0.016335289925336838,0.007902232930064201,-0.0027146602515131235,-0.009308559820055962,-0.016335289925336838,0.007902232930064201,-0.000121156575914938,-0.018396440893411636,-0.016335289925336838,-0.0021686803083866835
-0.026256009936332703,-0.0006552811828441918,-0.024054747074842453,0.012694554403424263,-0.026256009936332703,-0.007575142662972212,-0.017502181231975555,0.012694554403424263,-0.027626218274235725,-0.014057614840567112,-0.008035161532461643,0.008324290625751019,-0.026256009936332703,0.0039513069204986095,-0.008035161532461643,0.008324290625751019,-0.022464431822299957,-0.01172020472586155,-0.008035161532461643,0.012694554403424263
0.010673925280570984,-0.010623147711157799,0.007200641557574272,-0.00774505315348506,0.010673925280570984,-0.0058760144747793674,0.009053084068000317,-0.00774505315348506,0.016413066536188126,-0.012772496789693832,0.0075515941716730595,-0.010921573266386986,0.010673925280570984,-0.0019373398972675204,0.0075515941716730595,-0.010921573266386986,0.0021362784318625927,0.004920211620628834,0.0075515941716730595,-0.00774505315348506
-0.016466081142425537,-0.0019097236217930913,-0.016637098044157028,-0.005106628406792879,-0.016466081142425537,-0.01132972165942192,-0.01680424064397812,-0.005106628406792879,-0.019999675452709198,-0.01175620499998331,-0.009631594642996788,-0.004246557131409645,-0.016466081142425537,-0.013033316470682621,-0.009631594642996788,-0.004246557131409645,-0.015494965016841888,-0.012114892713725567,-0.009631594642996788,-0.005106628406792879
-0.011557921767234802,-0.005909084342420101,-0.0007023913785815239,-0.005496172700077295,-0.011557921767234802,-0.005315137095749378,-0.0004320179868955165,-0.005496172700077295,-0.001089982339181006,-0.0076582529582083225,-0.0026414019521325827,-0.006233478430658579,-0.011557921767234802,-0.0022888262756168842,-0.0026414019521325827,-0.006233478430658579,-0.003952196799218655,-0.008121192455291748,-0.0026414019521325827,-0.005496172700077295
-0.018920158967375755,-0.004400452133268118,-0.011534178629517555,-0.0009607663378119469,-0.018920158967375755,0.005120479967445135,-0.023152807727456093,-0.0009607663378119469,-0.016693061217665672,-0.0006134634604677558,-0.02391338162124157,0.011902048252522945,-0.018920158967375755,-0.005050743464380503,-0.02391338162124157,0.011902048252522945,-0.01655411534011364,0.0010109680006280541,-0.02391338162124157,-0.0009607663378119469
0.019856931641697884,0.008781097829341888,0.013454349711537361,0.00531613128259778,0.019856931641697884,0.010669865645468235,0.012509227730333805,0.00531613128259778,0.015599746257066727,0.0037406107876449823,0.007412485778331757,0.004217337816953659,0.019856931641697884,0.01204049214720726,0.007412485778331757,0.004217337816953659,0.01036920491605997,0.01133220735937357,0.007412485778331757,0.00531613128259778
0.004083535168319941,0.006773989647626877,-0.006898148916661739,0.003659750334918499,0.004083535168319941,0.00178655912168324,0.006684115156531334,0.003659750334918499,0.003343279007822275,0.011356244795024395,-0.0028566885739564896,0.005220538005232811,0.004083535168319941,-0.0005522168357856572,-0.0028566885739564896,0.005220538005232811,-0.0019434086279943585,0.009833733551204205,-0.0028566885739564896,0.003659750334918499
-0.029818382114171982,-0.025498194620013237,-0.012487688101828098,-0.03163490816950798,-0.029818382114171982,-0.019901245832443237,-0.015207032673060894,-0.03163490816950798,-0.012246468104422092,-0.0352751724421978,-0.014321532100439072,-0.03101155534386635,-0.029818382114171982,-0.018670424818992615,-0.014321532100439072,-0.03101155534386635,-0.02717176266014576,-0.0218482818454504,-0.014321532100439072,-0.03163490816950798
-0.007784445304423571,-0.00888013280928135,-0.016676554456353188,-0.009538920596241951,-0.007784445304423571,-0.012339300476014614,-0.012569625861942768,-0.009538920596241951,-0.021039657294750214,-0.004343829117715359,-0.010843824595212936,-0.007830807007849216,-0.007784445304423571,-0.00913531519472599,-0.010843824595212936,-0.007830807007849216,-0.011526423506438732,-0.016456453129649162,-0.010843824595212936,-0.009538920596241951
-0.005228112451732159,-0.02038799226284027,-0.02314726822078228,-0.017716072499752045,-0.005228112451732159,-0.017393795773386955,-0.029528219252824783,-0.017716072499752045,-0.026066243648529053,-0.0076648094691336155,-0.02415185421705246,-0.01655767671763897,-0.005228112451732159,-0.014659149572253227,-0.02415185421705246,-0.01655767671763897,-0.00890470203012228,-0.022249659523367882,-0.02415185421705246,-0.017716072499752045
0.008074712939560413,0.010431679897010326,0.023357698693871498,0.009565107524394989,0.008074712939560413,0.02349086105823517,0.014415140263736248,0.009565107524394989,0.022119641304016113,0.022764943540096283,0.0024178349412977695,0.02134966291487217,0.008074712939560413,0.020496156066656113,0.0024178349412977695,0.02134966291487217,0.019090844318270683,0.022383451461791992,0.0024178349412977695,0.009565107524394989
0.000821324938442558,0.013970527797937393,0.004257913678884506,0.006134501192718744,0.000821324938442558,0.011501284316182137,0.007388765923678875,0.006134501192718744,0.00016728894843254238,0.011625070124864578,0.010804079473018646,0.008882706984877586,0.000821324938442558,0.013992824591696262,0.010804079473018646,0.008882706984877586,-0.0026151840575039387,0.00890387687832117,0.010804079473018646,0.006134501192718744
0.005270992871373892,0.010510907508432865,0.0024725492112338543,0.008910411968827248,0.005270992871373892,-0.004523310344666243,0.017018992453813553,0.008910411968827248,0.0065065608359873295,0.006402640603482723,0.015553634613752365,0.011389084160327911,0.005270992871373892,0.000560962304007262,0.015553634613752365,0.011389084160327911,0.005040767136961222,0.00016149147995747626,0.015553634613752365,0.008910411968827248
0.016439693048596382,-0.00908480491489172,-0.0018527678912505507,0.005849708337336779,0.016439693048596382,-0.010854625143110752,0.004093685187399387,0.005849708337336779,0.0003074950072914362,0.006346908397972584,-0.006230065133422613,0.002818051725625992,0.016439693048596382,-0.009035366587340832,-0.006230065133422613,0.002818051725625992,0.01885547675192356,-0.008455673232674599,-0.006230065133422613,0.005849708337336779
0.007071970496326685,0.007652099244296551,-0.0021010092459619045,0.009394886903464794,0.007071970496326685,0.0026295247953385115,-0.010724112391471863,0.009394886903464794,-0.014093104749917984,0.004694614093750715,-0.0013397455913946033,0.016466772183775902,0.007071970496326685,-0.0014767426764592528,-0.0013397455913946033,0.016466772183775902,0.003023806493729353,-0.007144508417695761,-0.0013397455913946033,0.009394886903464794
-0.005076381843537092,0.001838748692534864,-0.008601314388215542,-0.008059307001531124,-0.005076381843537092,-0.02774033136665821,0.019381249323487282,-0.008059307001531124,-0.005716573912650347,-0.020089801400899887,0.01014165859669447,-0.011570894159376621,-0.005076381843537092,-0.025800103321671486,0.01014165859669447,-0.011570894159376621,-0.0009545421926304698,-0.02451074868440628,0.01014165859669447,-0.008059307001531124
-0.006062631495296955,-0.016175705939531326,-0.008180455304682255,0.0014648821670562029,-0.006062631495296955,-0.003995425999164581,-0.015515737235546112,0.0014648821670562029,-0.011659810319542885,-0.01748022437095642,-0.018680259585380554,-0.001740179373882711,-0.006062631495296955,-0.0018440543208271265,-0.018680259585380554,-0.001740179373882711,-0.016384128481149673,-0.005973826162517071,-0.018680259585380554,0.0014648821670562029
-0.0006873236270621419,-0.01092685479670763,-0.005701330024749041,-0.008367014117538929,-0.0006873236270621419,-0.006611753720790148,-0.007764579728245735,-0.008367014117538929,-0.005486577283591032,-0.007959862239658833,-0.0048290458507835865,-0.012363065965473652,-0.0006873236270621419,-0.007109687197953463,-0.0048290458507835865,-0.012363065965473652,-0.003877010429278016,-0.004910177085548639,-0.0048290458507835865,-0.008367014117538929
0.020952031016349792,0.026713022962212563,0.022634346038103104,0.034934576600790024,0.020952031016349792,0.026077495887875557,0.02015972137451172,0.034934576600790024,0.016719728708267212,0.022332200780510902,0.01697121374309063,0.036777522414922714,0.020952031016349792,0.02117580734193325,0.01697121374309063,0.036777522414922714,0.03268980234861374,0.01747327484190464,0.01697121374309063,0.034934576600790024
-0.011280848644673824,0.0033176704309880733,-0.011678849346935749,0.006527318619191647,-0.011280848644673824,0.00077244354179129,-0.010482518002390862,0.006527318619191647,-0.014026438817381859,-0.007402540650218725,-5.966960088699125e-05,0.006246464792639017,-0.011280848644673824,-0.00014242695760913193,-5.966960088699125e-05,0.006246464792639017,-0.012422123923897743,-0.00018793636991176754,-5.966960088699125e-05,0.006527318619191647
-0.015516114421188831,-0.008457583375275135,-0.012606054544448853,0.007620661053806543,-0.015516114421188831,-0.003616008907556534,-0.017327696084976196,0.007620661053806543,-0.014706427231431007,-0.0014662472531199455,-0.018958475440740585,0.0011574140517041087,-0.015516114421188831,-0.008049205876886845,-0.018958475440740585,0.0011574140517041087,-0.0153511306270957,-0.004298077430576086,-0.018958475440740585,0.007620661053806543
-0.001924671116285026,0.00475367670878768,0.003527985652908683,-0.002322533866390586,-0.001924671116285026,0.007858880795538425,-0.00035630998900160193,-0.002322533866390586,0.0006241564988158643,0.007671366445720196,-0.0012792997295036912,0.0022417795844376087,-0.001924671116285026,-0.00012847578909713775,-0.0012792997295036912,0.0022417795844376087,0.0022654032800346613,0.007940572686493397,-0.0012792997295036912,-0.002322533866390586
-0.023498468101024628,-0.004020818509161472,0.015295609831809998,0.0007226206944324076,-0.023498468101024628,0.021471703425049782,-0.005398966372013092,0.0007226206944324076,0.017906375229358673,0.009310547262430191,-0.019461914896965027,0.008441168814897537,-0.023498468101024628,0.008942080661654472,-0.019461914896965027,0.008441168814897537,-0.008401278406381607,0.025514191016554832,-0.019461914896965027,0.0007226206944324076
-0.01800977624952793,-0.014564737677574158,-0.020648416131734848,-0.023477397859096527,-0.01800977624952793,-0.025180092081427574,-0.014213811606168747,-0.023477397859096527,-0.019919676706194878,-0.024482805281877518,-0.01368560828268528,-0.027167577296495438,-0.01800977624952793,-0.019336750730872154,-0.01368560828268528,-0.027167577296495438,-0.016684874892234802,-0.026183152571320534,-0.01368560828268528,-0.023477397859096527
0.006178078707307577,0.01593802310526371,0.011547330766916275,0.003420786466449499,0.006178078707307577,0.011626656167209148,0.01527414284646511,0.003420786466449499,0.010619827546179295,0.0012580712791532278,0.01711694709956646,-0.001991791184991598,0.006178078707307577,0.017710916697978973,0.01711694709956646,-0.001991791184991598,0.007721330970525742,0.010763590224087238,0.01711694709956646,0.003420786466449499
-0.020068036392331123,-0.01145504042506218,-0.007246673107147217,-0.019968226552009583,-0.020068036392331123,-0.005810028873383999,-0.013301121070981026,-0.019968226552009583,-0.00969984196126461,0.0005110146012157202,-0.022005610167980194,-0.010194334201514721,-0.020068036392331123,-0.016418246552348137,-0.022005610167980194,-0.010194334201514721,-0.010166527703404427,-0.0073853349313139915,-0.022005610167980194,-0.019968226552009583
0.003024718724191189,-0.0050012641586363316,-0.010791098698973656,0.00542742945253849,0.003024718724191189,-0.013203711248934269,-0.0015519092557951808,0.00542742945253849,-0.007613209541887045,-0.009133515879511833,0.0036764340475201607,-0.001605445402674377,0.003024718724191189,-0.0019956433679908514,0.0036764340475201607,-0.001605445402674377,-0.0019564845133572817,-0.009546080604195595,0.0036764340475201607,0.00542742945253849
0.008041727356612682,-0.0074342223815619946,-0.004922082647681236,0.00013646318984683603,0.008041727356612682,-0.015651775524020195,0.021689819172024727,0.00013646318984683603,0.01663972996175289,-0.021479826420545578,0.015553634613752365,-0.011752704158425331,0.008041727356612682,-0.0016833035042509437,0.015553634613752365,-0.011752704158425331,-0.00474002119153738,0.005288140382617712,0.015553634613752365,0.00013646318984683603
0.011023566126823425,0.02555101364850998,0.018662484362721443,0.01869811676442623,0.011023566126823425,0.028558552265167236,0.012294476851820946,0.01869811676442623,0.010466496460139751,0.03336060792207718,0.012546245008707047,0.029167484492063522,0.011023566126823425,0.019629932940006256,0.012546245008707047,0.029167484492063522,0.02280440554022789,0.018677404150366783,0.012546245008707047,0.01869811676442623
0.0022495726589113474,0.006589124444872141,0.014808990992605686,0.008556876331567764,0.0022495726589113474,0.014754372648894787,-0.006801556795835495,0.008556876331567764,-0.0007045718957670033,0.013454396277666092,-0.000567611597944051,0.013804557733237743,0.0022495726589113474,0.00654997443780303,-0.000567611597944051,0.013804557733237743,0.01238943450152874,0.0006083368207328022,-0.000567611597944051,0.008556876331567764
0.020437465980648994,0.0007514275494031608,0.001223122701048851,0.013905742205679417,0.020437465980648994,-0.0005608773208223283,0.0066874707117676735,0.013905742205679417,0.004479927010834217,0.017322862520813942,0.01231439784169197,0.004499792121350765,0.020437465980648994,0.010394669137895107,0.01231439784169197,0.004499792121350765,0.013082458637654781,0.0016949811251834035,0.01231439784169197,0.013905742205679417
